Country Name,Series,Time,Value
United States,"Share of youth not in education, employment, or training, total (% of youth population)",2017,13.83790016
United Kingdom,"Share of youth not in education, employment, or training, total (% of youth population)",2012,13.88000011
Canada,"Share of youth not in education, employment, or training, total (% of youth population)",2014,13.8980999
Malaysia,"Share of youth not in education, employment, or training, total (% of youth population)",2012,13.94999981
Russian Federation,"Share of youth not in education, employment, or training, total (% of youth population)",2009,14.07999992
Canada,"Share of youth not in education, employment, or training, total (% of youth population)",2010,14.10239983
Thailand,"Share of youth not in education, employment, or training, total (% of youth population)",2013,14.15299988
Russian Federation,"Share of youth not in education, employment, or training, total (% of youth population)",2010,14.21000004
United Kingdom,"Share of youth not in education, employment, or training, total (% of youth population)",2011,14.23999977
Spain,"Share of youth not in education, employment, or training, total (% of youth population)",2008,14.26000023
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2015,14.30500031
Canada,"Share of youth not in education, employment, or training, total (% of youth population)",2009,14.35760021
Malaysia,"Share of youth not in education, employment, or training, total (% of youth population)",2011,14.36999989
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2013,14.42269993
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2014,14.46479988
Spain,"Share of youth not in education, employment, or training, total (% of youth population)",2016,14.60999966
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2018,14.67000008
Thailand,"Share of youth not in education, employment, or training, total (% of youth population)",2018,14.78180027
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2017,14.85000038
Thailand,"Share of youth not in education, employment, or training, total (% of youth population)",2016,14.96580029
United States,"Share of youth not in education, employment, or training, total (% of youth population)",2016,15.00119972
Brazil,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2015,15.348
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2013,15.35388
Israel,"Share of youth not in education, employment, or training, total (% of youth population)",2012,15.37440014
United States,"Share of youth not in education, employment, or training, total (% of youth population)",2015,15.48680019
Thailand,"Share of youth not in education, employment, or training, total (% of youth population)",2017,15.58520031
Spain,"Share of youth not in education, employment, or training, total (% of youth population)",2015,15.64000034
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2009,15.70134
Norway,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2008,15.73906
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2008,15.75397
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2014,15.76347
Norway,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2009,15.7996
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2010,15.8803
Turkey,"Gross enrolment ratio, early childhood education, both sexes (%)",2014,16.14428
Brazil,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2014,16.14633
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2011,16.21813
Norway,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2012,16.32309
United States,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",2012,16.5562
